# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi                   5:dens[1]-dens[1]        6:dens[1]-dens[2]        7:dens[1]-dens[3]        8:dens[1]-dens[4]        9:dens[2]-dens[2]       10:dens[2]-dens[3]       11:dens[2]-dens[4]       12:dens[3]-dens[3]       13:dens[3]-dens[4]       14:dens[4]-dens[4]       15:phi-dens[1]           16:phi-dens[2]           17:phi-dens[3]           18:phi-dens[4]           19:lens[1]-lens[1]       20:lens[1]-lens[2]       21:lens[1]-lens[3]       22:lens[1]-lens[4]       23:lens[2]-lens[2]       24:lens[2]-lens[3]       25:lens[2]-lens[4]       26:lens[3]-lens[3]       27:lens[3]-lens[4]       28:lens[4]-lens[4]       29:dens[1]-lens[1]       30:dens[1]-lens[2]       31:dens[1]-lens[3]       32:dens[1]-lens[4]       33:dens[2]-lens[1]       34:dens[2]-lens[2]       35:dens[2]-lens[3]       36:dens[2]-lens[4]       37:dens[3]-lens[1]       38:dens[3]-lens[2]       39:dens[3]-lens[3]       40:dens[3]-lens[4]       41:dens[4]-lens[1]       42:dens[4]-lens[2]       43:dens[4]-lens[3]       44:dens[4]-lens[4]    
  202       7.376613040700e-10       1.497566692059e-12       3.142113692688e-13       3.672148086090e-04      -1.085434156415e-04      -1.377932785421e-04      -1.584563224786e-04       3.457230299569e-05       3.934156376763e-05       4.608659952341e-05       7.268187396087e-05       9.088175041685e-05       1.411672885059e-04       5.013981648810e-09      -1.444733408270e-09      -3.484464568458e-09      -6.752927246146e-09       3.679289904217e-15       7.133935280047e-15       8.352493619064e-15       9.155339833814e-15       1.918862040206e-14       2.612538310059e-14       3.082373641542e-14       4.186161481336e-14       5.486542297789e-14       8.324082945640e-14       9.891245814955e-10       2.596116619829e-09       3.360542677648e-09       3.864169106146e-09      -2.921366123697e-10      -7.647059172154e-10      -9.835486145941e-10      -1.123866812563e-09      -3.424253659044e-10      -1.071282927631e-09      -1.716749074329e-09      -2.246072907177e-09      -3.754136346647e-10      -1.263943109615e-09      -2.249940095478e-09      -3.412711147272e-09 
  203       7.390866217981e-10       1.475543433906e-12       3.104270790988e-13       3.722935931423e-04      -1.094076983893e-04      -1.389385819151e-04      -1.597774305998e-04       3.467255437023e-05       3.938199403957e-05       4.614853273963e-05       7.289754945892e-05       9.115343554878e-05       1.415597816514e-04       5.006370178569e-09      -1.431585804695e-09      -3.460644312485e-09      -6.705631042453e-09       3.609035961938e-15       7.005508611389e-15       8.203743600258e-15       8.993199323519e-15       1.885995661297e-14       2.568046845592e-14       3.030021295538e-14       4.115645457759e-14       5.394678353206e-14       8.184900492884e-14       9.869826778039e-10       2.591880917462e-09       3.355239647307e-09       3.858163172893e-09      -2.897226087503e-10      -7.588803314285e-10      -9.755786702379e-10      -1.114321335320e-09      -3.396658415601e-10      -1.063491554929e-09      -1.704586277290e-09      -2.230452851118e-09      -3.724257871839e-10      -1.254809709364e-09      -2.234223070044e-09      -3.388896566713e-09 
  204       7.404336184291e-10       1.453909831423e-12       3.066904832933e-13       3.774139965728e-04      -1.102740002504e-04      -1.400873415434e-04      -1.611030182266e-04       3.477315124874e-05       3.942143441301e-05       4.620960967375e-05       7.311171935537e-05       9.142430463658e-05       1.419505311471e-04       4.998816130573e-09      -1.418588253638e-09      -3.437027405190e-09      -6.658844109353e-09       3.540238499767e-15       6.879677835852e-15       8.057986367012e-15       8.834313113426e-15       1.853789089065e-14       2.524448275268e-14       2.978718021193e-14       4.046521619676e-14       5.304625720700e-14       8.048500086099e-14       9.848257709116e-10       2.587642360372e-09       3.349952762109e-09       3.852185895748e-09      -2.873325799133e-10      -7.531169845446e-10      -9.676966438651e-10      -1.104882793408e-09      -3.369336017289e-10      -1.055783142723e-09      -1.692544938867e-09      -2.214981777565e-09      -3.694674325045e-10      -1.245773273435e-09      -2.218665482689e-09      -3.365344847239e-09 
  205       7.417019209783e-10       1.432665371941e-12       3.030013417061e-13       3.825758163163e-04      -1.111422463727e-04      -1.412394469311e-04      -1.624329458554e-04       3.487406554007e-05       3.945991136339e-05       4.626984250568e-05       7.332439312071e-05       9.169435247826e-05       1.423396064105e-04       4.991318910002e-09      -1.405741851760e-09      -3.413617003211e-09      -6.612572943463e-09       3.472891741970e-15       6.756433523808e-15       7.915211283777e-15       8.678669773218e-15       1.822239868934e-14       2.481739360566e-14       2.928460093842e-14       3.978785485707e-14       5.216378366400e-14       7.914871521600e-14       9.826546580093e-10       2.583401888047e-09       3.344682477029e-09       3.846237411429e-09      -2.849667717684e-10      -7.474162884751e-10      -9.599030727502e-10      -1.095551889665e-09      -3.342289334993e-10      -1.048158468151e-09      -1.680626425216e-09      -2.199661470901e-09      -3.665388847144e-10      -1.236834754341e-09      -2.203268980130e-09      -3.342058202430e-09 
  206       7.428911738257e-10       1.411808833521e-12       2.993592989826e-13       3.877788377911e-04      -1.120123594228e-04      -1.423947836041e-04      -1.637670685335e-04       3.497526647382e-05       3.949745095571e-05       4.632924210315e-05       7.353557924397e-05       9.196357108406e-05       1.427270756290e-04       4.983877412467e-09      -1.393047359576e-09      -3.390415698132e-09      -6.566822849155e-09       3.406987381728e-15       6.635761691546e-15       7.775402457111e-15       8.526252150949e-15       1.791344376625e-14       2.439915282022e-14       2.879241932696e-14       3.912430110814e-14       5.129927038995e-14       7.783999646254e-14       9.804700868769e-10       2.579160249532e-09       3.339428955771e-09       3.840317499004e-09      -2.826253714431e-10      -7.417784982412e-10      -9.521982805017e-10      -1.086329075718e-09      -3.315520565091e-10      -1.040618104192e-09      -1.668831793585e-09      -2.184493323089e-09      -3.636403847134e-10      -1.227994866568e-09      -2.188034800923e-09      -3.319038197863e-09 
  207       7.440010389218e-10       1.391338272714e-12       2.957638825747e-13       3.930228342894e-04      -1.128842595533e-04      -1.435532330578e-04      -1.651052357875e-04       3.507672055589e-05       3.953407882571e-05       4.638781798955e-05       7.374528520384e-05       9.223194961768e-05       1.431130057065e-04       4.976490014541e-09      -1.380505195217e-09      -3.367425505506e-09      -6.521597915627e-09       3.342514538656e-15       6.517643724513e-15       7.638538646987e-15       8.377037276482e-15       1.761097798428e-14       2.398969612549e-14       2.831056069494e-14       3.847446044581e-14       5.045259215279e-14       7.655864273932e-14       9.782727546852e-10       2.574917999510e-09       3.334192065104e-09       3.834425573072e-09      -2.803085061713e-10      -7.362037090635e-10      -9.445823731149e-10      -1.077214547335e-09      -3.289031216679e-10      -1.033162415821e-09      -1.657161786425e-09      -2.169478326175e-09      -3.607720988254e-10      -1.219254082078e-09      -2.172963767732e-09      -3.296285738959e-09 
  208       7.450311959924e-10       1.371251012325e-12       2.922145007574e-13       3.983075668477e-04      -1.137578643689e-04      -1.447146727057e-04      -1.664472915513e-04       3.517839152405e-05       3.956982016103e-05       4.644557831172e-05       7.395351743973e-05       9.249947433774e-05       1.434974622088e-04       4.969154564300e-09      -1.368115428187e-09      -3.344647853879e-09      -6.476900993975e-09       3.279459716317e-15       6.402056300560e-15       7.504593178095e-15       8.230996264929e-15       1.731494111479e-14       2.358894290754e-14       2.783893117165e-14       3.783821289502e-14       4.962359045698e-14       7.530440101968e-14       9.760633067970e-10       2.570675494394e-09       3.328971369196e-09       3.828560676942e-09      -2.780162421818e-10      -7.306918534522e-10      -9.370552350247e-10      -1.068208239776e-09      -3.262822098802e-10      -1.025791556159e-09      -1.645616825516e-09      -2.154617064793e-09      -3.579341174121e-10      -1.210612625812e-09      -2.158056279595e-09      -3.273801058833e-09 
  209       7.459813427449e-10       1.351543629169e-12       2.887104406450e-13       4.036327841178e-04      -1.146330888940e-04      -1.458789758270e-04      -1.677930740944e-04       3.528024030345e-05       3.960469968250e-05       4.650252980779e-05       7.416028132291e-05       9.276612853902e-05       1.438805093103e-04       4.961868371867e-09      -1.355877773122e-09      -3.322083573818e-09      -6.432733674261e-09       3.217806759736e-15       6.288971313189e-15       7.373533851151e-15       8.088094220091e-15       1.702526064032e-14       2.319679594264e-14       2.737741738484e-14       3.721541259254e-14       4.881207299899e-14       7.407696627607e-14       9.738423355694e-10       2.566432888409e-09       3.323766123942e-09       3.822721475812e-09      -2.757485835871e-10      -7.252426982964e-10      -9.296165251583e-10      -1.059309823143e-09      -3.236893307673e-10      -1.018505462632e-09      -1.634197006079e-09      -2.139909708661e-09      -3.551264534850e-10      -1.202070471196e-09      -2.143312304188e-09      -3.251583706138e-09 
  210       7.468511950726e-10       1.332211941837e-12       2.852508662062e-13       4.089982222377e-04      -1.155098455391e-04      -1.470460115151e-04      -1.691424159497e-04       3.538222496217e-05       3.963874162521e-05       4.655867777501e-05       7.436558112754e-05       9.303189249388e-05       1.442622097402e-04       4.954628199941e-09      -1.343791583555e-09      -3.299732886928e-09      -6.389096262589e-09       3.157536812919e-15       6.178355794796e-15       7.245322854203e-15       7.948290137898e-15       1.674185155734e-14       2.281314113042e-14       2.692588614733e-14       3.660588736984e-14       4.801781312274e-14       7.287598064461e-14       9.716103791549e-10       2.562190129675e-09       3.318575271304e-09       3.816906249944e-09      -2.735054712722e-10      -7.198558419549e-10      -9.222656729882e-10      -1.050518697732e-09      -3.211244213903e-10      -1.011303853116e-09      -1.622902090901e-09      -2.125356005091e-09      -3.523490413185e-10      -1.193627335637e-09      -2.128731370095e-09      -3.229632532918e-09 
  211       7.476404872612e-10       1.313250998456e-12       2.818348162810e-13       4.144036047022e-04      -1.163880440677e-04      -1.482156446251e-04      -1.704951438424e-04       3.548430066679e-05       3.967196971981e-05       4.661402603757e-05       7.456942000187e-05       9.329674339356e-05       1.446426247280e-04       4.947430254345e-09      -1.331855845671e-09      -3.277595394885e-09      -6.345987758174e-09       3.098628276367e-15       6.070171839915e-15       7.119916673935e-15       7.811536809847e-15       1.646461617899e-14       2.243784722707e-14       2.648418414355e-14       3.600943833592e-14       4.724054927507e-14       7.170103258967e-14       9.693679203034e-10       2.557946956297e-09       3.313397433635e-09       3.811112887848e-09      -2.712867817827e-10      -7.145307113451e-10      -9.150018745846e-10      -1.041833989386e-09      -3.185873449727e-10      -1.004186222096e-09      -1.611731504449e-09      -2.110955271485e-09      -3.496017350629e-10      -1.185282676034e-09      -2.114312559072e-09      -3.207945682449e-09 
  212       7.483489721934e-10       1.294655064446e-12       2.784612025963e-13       4.198486422343e-04      -1.172675915635e-04      -1.493877357226e-04      -1.718510786175e-04       3.558641963792e-05       3.970440717364e-05       4.666857691442e-05       7.477179993922e-05       9.356065528954e-05       1.450218139504e-04       4.940270174560e-09      -1.320069172067e-09      -3.255670068454e-09      -6.303405830411e-09       3.041056764592e-15       5.964376528464e-15       6.997266006976e-15       7.677780726442e-15       1.619344393781e-14       2.207076557859e-14       2.605213761614e-14       3.542583946006e-14       4.647998446123e-14       7.055165606835e-14       9.671153851637e-10       2.553702892447e-09       3.308230908018e-09       3.805338879457e-09      -2.690923262139e-10      -7.092665590335e-10      -9.078240886685e-10      -1.033254544844e-09      -3.160778896227e-10      -9.971518368164e-10      -1.600684326991e-09      -2.096706387843e-09      -3.468843073568e-10      -1.177035684276e-09      -2.100054498313e-09      -3.186520577091e-09 
  213       7.489764215550e-10       1.276417610288e-12       2.751288077815e-13       4.253330326555e-04      -1.181483923966e-04      -1.505621410309e-04      -1.732100351684e-04       3.568853110574e-05       3.973607665197e-05       4.672233118709e-05       7.497272174918e-05       9.382359903489e-05       1.453998354771e-04       4.933143024265e-09      -1.308429795516e-09      -3.233955236519e-09      -6.261346795952e-09       2.984795063632e-15       5.860921848993e-15       6.877315671202e-15       7.546961980636e-15       1.592821118849e-14       2.171172985393e-14       2.562955205256e-14       3.485483715471e-14       4.573578570033e-14       6.942732969507e-14       9.648531420849e-10       2.549457244450e-09       3.303073660600e-09       3.799581309309e-09      -2.669218490994e-10      -7.040624603252e-10      -9.007310326646e-10      -1.024778927092e-09      -3.135957670560e-10      -9.901997334350e-10      -1.589759288715e-09      -2.082607789262e-09      -3.441964479400e-10      -1.168885282746e-09      -2.085955352722e-09      -3.165353906133e-09 
  214       7.495226260395e-10       1.258531299282e-12       2.718362833853e-13       4.308564607568e-04      -1.190303481911e-04      -1.517387123799e-04      -1.745718223648e-04       3.579058126554e-05       3.976700025913e-05       4.677528806754e-05       7.517218502863e-05       9.408554222560e-05       1.457767457169e-04       4.926043281874e-09      -1.296935562720e-09      -3.212448575101e-09      -6.219805595773e-09       2.929813088566e-15       5.759754621923e-15       6.760004517048e-15       7.419014171267e-15       1.566878101060e-14       2.136055577825e-14       2.521621187161e-14       3.429614985823e-14       4.500758348079e-14       6.832747590609e-14       9.625815004185e-10       2.545209096871e-09       3.297923320918e-09       3.793836849723e-09      -2.647750272997e-10      -6.989173103543e-10      -8.937211787534e-10      -1.016405410718e-09      -3.111406113186e-10      -9.833287131754e-10      -1.578954763848e-09      -2.068657458441e-09      -3.415377622664e-10      -1.160830119824e-09      -2.072012817170e-09      -3.144441613644e-09 
